,id,deviceid,userid,created,devicetoken,applicationid,devicechannel,devicetype
243,5304556,A54CB1C7-70F7-4B19-9711-AA3A874D7148,48255344,2016-09-05 23:37:41.775796,A76CF2816594C5A53E9C7873A6CA2F706EB87543FA2DADE09D1BC2F348FF537D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
244,5321038,0F07E708-BCD3-4D52-B8B7-4B5693880F1C,48255346,2016-09-07 23:56:31.878765,46B3AEF9DF15C864A6CA45D16F948DCF78393BC9A0FA8DA1BC7A64CC3FC02BAA,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
245,5292369,BFA9CA2A-177D-4889-955D-C35B0D0487F9,48255346,2016-09-03 00:01:41.513788,FBBA96AF6286AC93C6292476BE2C6DC0C482663BED9201948AF1A92C248ACB65,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
246,5259765,114FD7FF-D8F7-4514-AA9A-7371212ED3FA,48255346,2016-08-28 22:45:16.408695,C91C1090F0E025705C4B07EDE999A9C5012400F0D1702AB65BF130A5C2961D0E,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
247,5234482,F2452719-A784-4556-820E-A73BF9AC7B21,48255346,2016-08-23 20:00:26.064759,CBADBE7205D3BDC80F5C9F3F135C863858E1DF074AA1EDE6D9CEA655658FAE7B,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
248,5269713,EBAFADAB-788A-427E-8421-0B710E8C95FB,48255347,2016-08-30 18:21:29.667552,638D450A55E79329298E85BB394E1E2729E03D08B6FAE19F15ED256025B4DD84,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
249,5234415,APA91bEf6GR_OZxvxJ3NPqiA65U4XcutjZ79clZZwQArP3L8EkAjX1CMjcjtm-ROkpQ8b_Fs8c0HQ6sKp6BJPg_yknaLQOpXcxPjD_NvfnOFaaae-qsf4pqFMBVHGAMhenxXZQXDfn3mnAI21RYzvlMWsHSLcnmohsf_OPnBx8N_pWv8CvVG4iM,48255349,2016-08-23 19:54:34.505025,,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,3
250,5307140,C5E82CDC-457C-4D4E-B957-1178E42536E9,48255350,2016-09-06 13:59:19.841621,B8228114BF28649641E57BCA295EBA2FD2E425DB62B8A43B73C8BABBD80B820D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
251,5309899,69F9DC3A-5CF8-4204-BD8D-C5BABC3FA9E9,48255351,2016-09-06 18:51:02.731566,FFA4AA8443B55F91A53CAD06D61C7438CDFE4E99BFDECF92706908E205E1B840,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
252,5307263,E989899C-7B13-4553-A18B-BDD8FC1EEB51,48255354,2016-09-06 14:08:27.329853,9BDC54E82F261770DEC2C9AC11B821000A18A617237053C5C49E438C87C5F07B,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
253,5234558,E2B9FE6F-8CFE-46FE-A878-56A20CDF087F,48255356,2016-08-23 20:08:30.560760,C99000053ABF0AE4BE0A1FE318EB88FCB15F70D827C8FF80C28293112D1EC5AA,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
254,5311451,80D42028-086B-4A3E-B321-DB116B09C994,48255358,2016-09-06 22:12:41.758860,53C1041981A06A4BDB0059C017D91CFEAF4C62830DDEB424F75A4C0E6C3FEED8,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
255,5311392,06886CF6-2112-4106-9B32-1DF228061878,48255360,2016-09-06 22:03:58.402796,0DE29F8835C28BD6C297569B5544F17576E8CC3CFC4E5A43D7126BED76B2EAA8,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
256,5236844,F7D17BEF-4B7A-4ED7-8576-9C5CC89FB20B,48255360,2016-08-24 06:34:58.569737,7D19DA501A2A3C0358203AC8A7AC17D747244F9CB37AF9796891C109925BE25C,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
257,5307182,655A37FC-4929-4F66-82FF-2F2E4F19904A,48255361,2016-09-06 14:02:38.838657,3FD15B4CDCC4328C82755D2EBE5F2FC658A117503ED7A0768E5C0E3F5A5B9E28,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
258,5319355,D73E2872-05EB-4B5C-A962-715CD78DEC80,48255362,2016-09-07 20:17:33.219621,FD633581DA1F33D5E105E14D959B13316DE9E2F19A946BB61AF9FD5C282038EB,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
259,5308362,1DE2A11D-50B3-413E-B2AD-123D1C2F269C,48255363,2016-09-06 15:52:52.751545,019EDB7620B9530A7D5242FEB4E45543492213AE8212F69AE61122539EA58138,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
260,5235009,F4C02661-EC04-456C-8325-FE364C65702F,48255365,2016-08-23 21:20:27.146840,F64F64D357B9E2B61E5FEA126A153D9DBC4B8C3BBCB09E3007FC294868611300,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
261,5234786,946E0AB0-0821-4019-8B84-24FA7492BEE6,48255367,2016-08-23 20:42:44.490733,5484591F66D74A66AB233C47C44C681686896FE85BCF406BAA2A0268A1F6861F,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
262,5307260,91A1E62E-1367-44B2-A9B4-AD1220F7AFFA,48255369,2016-09-06 14:08:11.667854,65BBF512468CE37D7A03B342BF693D5FB5E2119451040C9387C5F964C59E9D54,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
263,5240212,C18A43CE-1241-4A2C-8967-C883C87F7B65,48255371,2016-08-24 22:02:56.086736,50103648309E2FA73BA79E988F366DC20BA8D790EA41629F13CDB037C9B1E588,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
264,5307114,4CD10D4D-297A-4C1E-9A79-4E2C99EB97F3,48255373,2016-09-06 13:57:31.065532,2112CAE42559267507A96C589CA5CA10E2FAF98D0387268DD1A94F0A5C628265,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
265,5315048,9DB284D1-D8C4-47FC-8D2C-9BF8843ECD71,48255375,2016-09-07 13:25:27.845778,B1676640BEB1470C09D01100014A906E1D3AA7C8E4E634FA7BC8B94DFE877129,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
266,5315029,B66D7D5B-DC7D-4D53-B2B2-11FBD131D399,48255375,2016-09-07 13:21:16.292789,647FC54BBFFA96A7C184C7D982B9B9CA2C2ADA7891E082EFA864883EFDB391DE,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
267,5250340,D114B9E4-65E1-4BA3-A295-A6373E1D447E,48255376,2016-08-27 00:49:26.449757,C08596CB85E3473660F8B080A8BA7A2BA74306063FF8CA220503322A849D5352,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
268,5307177,9C9568FE-E47C-45F3-9BEC-971966D9E02E,48255377,2016-09-06 14:02:25.280794,E23761B7039AD7EBEE2451939DC44F3636BDDA77E1C64418BF80726CB3558CE4,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
269,5247342,E3576F47-A9A7-46E2-9F72-CCF49A7EE8B2,48255378,2016-08-26 14:11:36.530747,A1FAC39648E0CD33AC385AA6A7A957095E35F7C883F91D9D614C8B2371DF949C,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
270,5236248,568E2995-CBB3-4089-8DD2-2C2F5E5F68CB,48255380,2016-08-24 02:23:46.178842,E08567E8F24797BF8654895FD3C8E96A8FDD58A9364119E7D9CA78383EEDFD50,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
271,5309667,62ED7F9C-0456-4B7A-B1A8-2DDF1EA2FF17,48255381,2016-09-06 18:20:40.767563,AE04A0859DCBEA432ECC1932862622A577A2475EC0341AE6A2CDD153241CAB4F,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
272,5310956,98B378D3-01DA-4C7A-8669-41216BB98FD2,48255382,2016-09-06 20:59:46.954789,24A0BAE5B690E7344C196BEC0FEC9C1AB2ADA86BAD48C5FF6A5E387274DD716E,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
273,5237210,FD1B19A1-A631-43F0-BEF6-7BC3E089D7C1,48255385,2016-08-24 11:10:59.857750,46CF0662899FE3FB382191495B8F49BA1876F07B4CFCC02D7AA5B6136518E79E,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
274,5274291,52256309-49CC-4E60-AC52-BF595834B5F3,48255386,2016-08-31 14:21:17.700553,410A66C4E6B58D2D87F700E158BFCF05E5EF97917758D1FFDF6867BAD4E48D17,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
275,5304581,35A05AAE-68F6-416F-8110-B1D9C4230E5F,48255387,2016-09-05 23:47:06.402553,93A39C2B2D5B0BD1F4662B2B39C15718B2277AF3A9566FA5BC1A8A8372B46ED9,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
276,5306929,5D7C685D-4E30-40C4-B030-2763D1E4F19A,48255388,2016-09-06 13:31:20.647545,DD04F6A84334CB262A67FDD5DE14F1D5453676151164B2DF5B2E7A568EB751DB,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
277,5236856,96C722E8-A822-40E3-B2B2-C17986DE7895,48255388,2016-08-24 06:41:11.786847,938DC5CD4BCA1B49C99D15E77D1EAEE528F25C91C6586F2196C3558F515FF534,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
278,5310262,33D4CD59-66BA-439D-A3EE-ED20ACDD7F5E,48255389,2016-09-06 19:36:30.407654,668E5FD373B205163763A9C71728EE6CFABB68AA62283720F7B30A1BAF333414,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
279,5239150,66126665-C428-4703-AB97-7F957C486FB4,48255390,2016-08-24 18:42:33.321751,57CB89CE4CA59A63F6A4B15A5A3B5403E93EA37FEE221694D249DF7E8ABC6004,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
280,5261878,9AE51D6F-602F-4E2F-9B1D-AB2EB4E3DB35,48255391,2016-08-29 12:59:43.536764,3075B64FB685494AC9B0AC52A2DDDF09E025BBC1A5558EF61A333DAA9B71F76B,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
281,5311914,9FD5EAF0-99B0-4491-BF48-A8D7727EBF9F,48255393,2016-09-06 23:28:06.196653,7BE23B3F8AFE1B9A716090E1A4CD67EA8E1D52C6A7F4EE43A923120A6DF8B51D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
282,5235998,7647CBCA-4FE5-4CF5-927B-BCABA8C7E221,48255394,2016-08-24 01:21:58.354734,3C70E16268474DF21A34EF27D894B7FC800B415338B9109AE6AF99394841B597,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
283,5269959,1CAD526E-7F66-4357-9A48-BBE4C35AC3B6,48255395,2016-08-30 19:06:29.762548,E20584E09CCF43DA8C495D926000C4A0749A97B3F6AB7A78D41B08D0975BF461,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
284,5315201,E946710D-2405-4C85-82E9-D70FAD2457FD,48255403,2016-09-07 13:50:33.840622,191C684F8BCBC0FDC885C79C63EC5CECA6FAD44A3FB90B4008D62869E8C323F9,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
285,5309513,3414801F-B6CC-4FBF-A957-8D8AAEE8D1B2,48255404,2016-09-06 18:03:10.741795,D2D0096FC2946EFF6CCCDCE49C13C776141186B7F2AFE2355CB1AD9FFA9321F7,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
286,5309224,028948E9-022D-4FC3-99A3-F29C290A2A2D,48255406,2016-09-06 17:24:15.294668,3DA6CFC15CA4816D32336FBEC3D4084248F447ADBD6D3ACAAEBD178FC6213FCE,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
287,5311079,3C57B625-C461-493A-BF3C-6E57B70B0E74,48255408,2016-09-06 21:17:17.089547,51C581D1D84217E561A92BAFABC6439821987407D21B1CB36DA053464DAB4F05,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
288,5310203,2B974261-C696-4851-A797-B726DC7B73A7,48255411,2016-09-06 19:30:01.044854,E694B86A83B25BDB65FCD8709F25F099D99ABE83AF46508FE5A895ABC81117F8,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
289,5304375,68455D61-B898-4416-9702-5C928DDFBADC,48255415,2016-09-05 22:33:24.684654,B2212B28915639243905581D02D13E72A235AC2562A6132BB17C99987C7D1033,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
290,5237554,CBD37C99-48DE-4281-AA37-CC6D6C626ACC,48255416,2016-08-24 13:18:16.089732,EF0A8C6A541DCA086577A8A15A466207165D09C1DCBC0AD2477CD09FF16DA422,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
291,5309213,F5687DD5-19AC-4EFC-9577-779E61F623C9,48255417,2016-09-06 17:23:02.223855,8F980B148756E739FDAEC121BFC3FB8DFB069E62ADA40C7A145F8173A0C5DD75,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
292,5309297,4832B0B5-B774-424C-948D-3F199F2EEA2D,48255421,2016-09-06 17:35:10.411789,11E4C51B042DF661724081F2CAE8CF834ACA3BC87065CE059942F0A8DD4A30D7,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
293,5247791,DF353313-79EE-4C2E-B2B2-A328DE7B9C1A,48255422,2016-08-26 15:39:48.123847,EB4B5CC749D2AFB7DAB6DFB2BB8E7F467F3E39F8EBFC18137E8F2DCF44B2523F,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
294,5307747,3A52CAF8-01E9-4F45-9F1B-EE584FE97358,48255425,2016-09-06 14:53:09.504544,0AA6630A632E140607AE19FCE5D24149A2F8E4D85EE73BF5CF4F541BB12AE5F4,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
295,5313254,6D6A125B-57C6-4F4C-AAD0-4730FD3558BC,48255427,2016-09-07 04:53:05.461853,4A57A6A245C66440EA070192979EA4CCB936937BA2F06705D6ADAA1DA0BF583A,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
296,5310017,A6FBC85A-FC63-459A-9DED-3E3BE3670A7C,48255432,2016-09-06 19:07:12.941854,548120C23DDA4B6AE9017DB981741348D3D7146DE569AA739667C4DC4623B9AD,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
297,5236443,B61F7C3C-F48A-4960-9398-064F50C44C18,48255434,2016-08-24 03:21:26.702837,5169F4474C634C1B3E6ADA67ED16C49FDF9AE53459B72C9CC6B29E8F2644FAB4,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
298,5320668,1A931543-2E60-4089-9C62-4EDB4D588481,48255435,2016-09-07 22:54:29.206790,5E8F1CDE8D35B23C1285F317B95484054AFAF163036CFACE01B1931EC125C6B2,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
299,5244174,8ADA7F06-03BC-4B1E-A610-DC6778F46030,48255436,2016-08-25 18:29:22.638847,776B501A124B8308D27200F00CBB7127542E0542967294EC1081B3FACDE76589,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
300,5307299,8DEFC557-8A6A-47EE-8577-6A1F8042CDC3,48255437,2016-09-06 14:12:06.151790,17D4FA66190F791E77385C102113C00C8FD066639742ED7089613B10044506EF,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
301,5307993,B29ECC01-F025-4F92-A1E0-7F229DC9BB8D,48255438,2016-09-06 15:16:59.224622,4E6ADCC84B762680A758330A9060D5C357D8A21847247065EC72FCD55116D7EE,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
302,5235624,84ACA745-7059-4707-A208-1FA4DED3026F,48255440,2016-08-23 23:49:28.755753,62E5EDB8B8487621B9151271E149B8EEA5AB4F7217F9862330679175A02E9C2F,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
303,5319568,F71949CF-17A6-49E2-A824-C6EC8E8180E5,48255442,2016-09-07 20:38:08.257800,74591AF548EC2EA9EBEA4D5CBFFF47BF9E6AC7857360D9425B9BC8DA91953A6A,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
304,5308166,CAE9543A-C0D1-4F62-AFE1-3FD36C0CAB58,48255443,2016-09-06 15:32:51.600545,DF67C3B12B98C0BE70D6C57198D5A3ED8DB98DFF50A73AD11D81680A99AB9834,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
305,5307148,877704E1-BA00-4B2A-B943-EE71DF5DB387,48255446,2016-09-06 13:59:59.826854,9C2FB9BB5A5A1C1173AA8D36E786D2C2FADDA437AADBC7F03C6C5B1063AD72C5,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
306,5234368,DE66DAD5-9BB4-460A-B63C-BD109822FC9B,48255451,2016-08-23 19:49:31.301733,58BA25EC729297660EA9738A8F4660B595798870459D772A7C2033BC0ED17FDC,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
307,5311384,2A8D7808-7E7F-4E00-8AA9-B2DEC0462394,48255455,2016-09-06 22:02:41.617633,D09F3FEB82D28150E62DBB2D80E657854B805717823518B3ED7B09DF234C80A0,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
308,5274221,EAC03316-B123-4836-B7E7-F6F9976D3495,48255458,2016-08-31 14:10:20.241693,5028B81D469648DDD6A24383A5B74ABF6795B60060B39D4E03E76F99E2FB42EC,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
309,5317892,FDB053A8-D0A6-4B13-AFB5-3A2B292BF680,48255459,2016-09-07 18:09:04.778655,190AB94BB2582FB529C048669EE351FD04DED3B577E2C4AD14F09E86588878E6,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
310,5244766,C5583132-10D8-423E-B75C-B6F7598782B7,48255460,2016-08-25 20:47:13.851759,E48F9953783A079090D4B6683C684431BF6787C549CF0BE5C03050B1EC7B4619,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
311,5307144,1C643563-5C26-4CDF-B0EE-49D295D7BA94,48255462,2016-09-06 13:59:40.299567,568D78DF33DFA9A404464D5BE134F1A2AD5D8A10F7B09CF5A4CF0974F1904EC6,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
312,5236233,1C580F88-1762-408A-9779-33F963B689EE,48255465,2016-08-24 02:20:08.626026,D071A5FD77DD4ADC21F91ECA45C94DE43E3A0CE05DBAD58933781C0DD302CE79,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
313,5234580,CEAF3580-4FD3-4675-8D2A-BB0958EBD7BA,48255466,2016-08-23 20:11:09.082756,024550393895A2F7EDBB9A3E48ECDA696E2A361D5932AB74918B848902FF1BBB,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
314,5234623,153CA09B-C75F-4212-884B-5FC772F65AF3,48255470,2016-08-23 20:16:21.474840,99CF9A279E4146D6A01F96CC461ACD45AED474CC37C2A6A2A8472C567DF1811A,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
315,5312134,A59A810E-313D-4909-B876-354FA82F83F1,48255471,2016-09-07 00:04:39.231854,21A1EBCCEE9D8B643B845FC1038E25548957670F4088D01FAA610888F681CBBC,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
316,5319760,A672CB31-BBCD-43E4-91D3-AFCBFBF1F397,48255472,2016-09-07 20:58:57.288547,EC95DBB8E6C39E07AADE4EA2765DB6B62200871728D5A8495FCC0C5EAE50C01D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
317,5265578,741292AB-B782-4427-BB9A-58A4B716A970,48255474,2016-08-29 23:16:09.143766,79C68948F682492CE3C9F5E52E774D4E5F2D1C5C4E8E5FFF16FFD461610222A6,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
318,5234697,983593A6-A781-431C-A2B9-B9873F480C9E,48255476,2016-08-23 20:27:00.732733,4E1840B2553A965A0FDBD41B0C5FC23ECD138E8C6E7D2863403F7EEE7B4B7603,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
319,5274915,22F57914-D0B6-47BF-B1BA-EB891D0B0023,48255477,2016-08-31 15:51:23.392547,49170E8C9F9D3734984BFD6DBB57F8A2162C5A061B1120905AB30368421AAE2C,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
320,5235048,574BF184-8773-4AD8-9CB0-98E500682060,48255478,2016-08-23 21:29:14.338765,2652001D282B71D150DFC879F5836E69BA05B96FC9171A48D6FBD08223315567,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
321,5307216,E22B4427-96CA-403F-B17D-58E77E936B30,48255480,2016-09-06 14:04:56.623654,E2C812BF32C18D1AFFF7F6FE0CA890F3BC9869569879750E3D1635974DE1B72D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
322,5311841,1F54A0DB-C69F-4EA8-AC69-989D5B54C479,48255481,2016-09-06 23:14:35.189550,FFC38B8CB79469AB71A008F3A4C69ECE8252307B1B57A3F687C71997B4AD3789,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
323,5236157,A8411B12-F7BB-48EF-B0E2-D501F7D23ACB,48255481,2016-08-24 02:01:16.734752,3C1370983911EEC516D0571F8671BEC5B2349EA1DAFC9224AECDE65778AB195C,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
324,5307082,F1A4A76D-EA0A-48AE-8B7D-819A221E77CB,48255482,2016-09-06 13:52:14.864563,452CFADC41FB16BB108AAE2369A18470A2EEA256A9329AD4A5A9F9B4D693D1C6,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
325,5297907,207EDD51-DE3A-4B0B-9223-B96541429074,48255484,2016-09-03 23:47:31.055427,07A95B80AD61EC0F6B73AE711E795E07B62CC334B7AF9DD6D388F5E29D7E0A85,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
326,5234419,35817052-590C-45DB-A555-B2F1F3B935DC,48255486,2016-08-23 19:54:52.957768,248D3F8B22A4054BE65C521AF806F0203B5CB904299CE16B2A587B5497E5AA1D,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
327,5319505,38D79590-511A-4611-BB9A-C72B51EC7F6A,48255487,2016-09-07 20:32:45.860853,0006609CA85BC7E2B1680BBF3502D04A1757668F2CBA5FCEFA57F92B0DCD9D42,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
328,5234405,7938E9C0-0A53-489A-BCB1-235DD6D21393,48255488,2016-08-23 19:54:02.934755,67C53CBB813D04840AFF3DD0186D35EAAEA1BABC4F3D36A5BBBBB522838AF2D5,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
329,5245074,AB4B3659-BCB7-4E92-AEC8-4B2839789AAF,48255489,2016-08-25 22:09:56.695764,BBA9CEFE7588EAD6B5A7D6A2F44C6D6AA34E568E425800921E5D77B6B50AD61B,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
330,5311271,DAD0B537-8509-42FF-9E85-940D49BF155C,48255490,2016-09-06 21:46:40.024662,2EC5C70AE027F1DB9869B9E2A38172FE6847896AF7178C166A7FC19D59F3F7AB,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
331,5235050,65CCC202-A582-4CA9-9D84-9C691619BAB8,48255492,2016-08-23 21:29:20.299839,978DB5D386AD42616CF1DF4608267199B52B6078E41F445697E5266A44F8BB02,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
332,5265735,4B64F74F-0980-4587-A568-F5573FF1605F,48255494,2016-08-29 23:48:06.712944,26A0BF397F9ACF6BBE2D8129D050752B32F142174FADE177DB21347965BC4F15,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
333,5307611,6F110CC8-9055-4CBF-A6E4-3C4033510B0E,48255495,2016-09-06 14:40:45.483629,F5FA0DF73188EF344EAE084D0875908D9490645B505B57C35405C9B8FBE1B435,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
334,5238114,43700219-B47F-48D2-A7BB-1EB3E3D0174A,48255497,2016-08-24 15:16:22.529756,EB41AD13F995D77AA5FE1A7136861B987E579D8A14BB4C95B2397E1C36CCEE21,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
335,5307378,7A9A462D-B4DF-436D-9799-FCCBEDC5A952,48255498,2016-09-06 14:18:38.134561,218003AC69353AC51F9F33F8E0164FDD7D05CEF43B77A33800EDAE87DC92B35A,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
336,5291378,C06F14D4-12C8-4832-88AF-73C3E8B2E0FE,48255501,2016-09-02 21:07:11.048553,84354A016B8C6DE0DD36C01CADDD3379864494D230DF27FC519342137F61512E,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
337,5308066,492DDDF7-D32B-48FD-8CA3-903800389A9F,48255503,2016-09-06 15:24:05.937656,12B7A7985C7C3C84825BE2948044E8280D993367C76DC18E3D6F27D46BF23AD8,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
338,5307708,2240DE4A-AB86-4AEA-B421-D5AE555B1578,48255505,2016-09-06 14:49:25.697545,64C9608A7A9F9F74FE2F410E76E299523E55D6E78A14F32A67A1F81D287D86B3,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
339,5308677,135BD976-172D-47C6-9E52-E89CF3A2B412,48255506,2016-09-06 16:23:17.543790,C6984F11A6205E2313BE0745D1A1B9597AE7A3ED65B232766C06D539AABDA8FC,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
340,5307698,90B5D6D7-9799-4117-ACF6-722FB87B18B9,48255507,2016-09-06 14:48:40.943654,E9153062BBE1B2252C34090590661EBE20E4113A410D50009DC38DF2DC3B2F40,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
341,5283428,29DF0721-F7D2-4BAD-A38F-004188EB6578,48255509,2016-09-01 21:03:03.316873,F0B7314410BB04FBF65F6A3B7FD42DF52EF514E558294804E62C2702B8BFC9A8,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
342,5307561,7CDD50F7-74EA-43F8-8A78-EB91B00A93EC,48255511,2016-09-06 14:36:30.728790,9A419F9DD26FE32A415BB7F5A6E9291656DEAC673E9F194F86A8993BAAD72EEF,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
343,5283345,5D492F8C-62E7-4DDC-8222-686445AFA2D9,48255513,2016-09-01 20:56:19.919944,221CEFD22C797613FBD4D32F05F0830CDCACBF72D1F11E6ADD197437D067DE83,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
344,5307150,526D0D41-C803-4E2F-8A95-A95C6A62B2EB,48255514,2016-09-06 14:00:24.178792,E56055D9429167F044A83CE04B9DA8776EA6E3A5FC5BA8AA81914D04849A82C2,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
345,5310182,F17BCF82-04E6-4AA3-BDDC-FA9456B5AE61,48255515,2016-09-06 19:27:50.263628,A8BD98BD30213E75E744149AC25BAA3472F5378B2B7CD8297C76812FDDAC6A4B,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
346,5235453,033DDAB2-E299-48EA-AAA4-A0F6C07E6E0C,48255516,2016-08-23 23:04:28.014733,F9DBF2F3236197BFD284ED28D021017278B7151172B60ADF39DFCF47340E8285,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
347,5313765,D48F68A6-DDA3-4876-B032-C1BAEAFD93FE,48255517,2016-09-07 08:16:51.979857,D29B98FB6A6A127E3FAF9BC4645DFD44B6213797926F449C2B7E14BA88706F77,70d00a1b-2ce7-44f7-b2cb-b1cc178825ab,,1
